"sku","title","weight","length","updated_at"
"00735","2m x 5m Black and White Co-Extruded Polythene Sheeting Garden Cover 360g 90mu","1.115","1","2022-09-27 10:47:04"
"00736","Elixir Gardens ® Anti Hotspot Repair Tape Polytunnel/Greenhouse 100mm x 50m","0.776","0.26","2022-09-27 10:47:04"
"00737","Elixir Gardens ® 20mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 10","0.7","0.26","2022-09-27 10:47:04"
"00738","Elixir Gardens ® 30mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 10","1","0.26","2022-09-27 10:47:04"
"00739","10 x 50mm x 9m Anti Hot Spot Polytunnel Greenhouse Tape","1.4","0.79","2022-09-27 10:47:04"
"00740","Elixir Gardens ® 20mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 1","0.06","0","2022-09-27 10:47:04"
"00741","Elixir Gardens ® 30mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 1","0.08","0.26","2022-09-27 10:47:04"
"00742","Elixir Gardens ® 50mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 1","0.07","0.26","2022-09-27 10:47:04"
"00743","100mm x 25m Polytunnel Greenhouse Clear Polythene Repair Tape","0.388","0.26","2022-09-27 10:47:04"
"00744","Elixir Polytunnel Greenhouse Repair Tape | 25m x 150mm | Extra Strong Clear Polythene","0.53","0.26","2022-09-27 10:47:04"
"00745","200mm x 25m Polytunnel Greenhouse Clear Polythene Repair Tape","0.726","0.26","2022-09-27 10:47:04"
"00746","50mm x 25m Polytunnel Greenhouse Clear Polythene Repair Tape","0.207","0.26","2022-09-27 10:47:04"
"00747","75mm x 25m Polytunnel Greenhouse Clear Polythene Repair Tape","0.264","0.26","2022-09-27 10:47:04"
"00748","Elixir Gardens ® 20mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 3","0.18","0.26","2022-09-27 10:47:04"
"00749","3 x 30mm x 9m Anti Hot Spot Polytunnel Greenhouse Tape","0.24","0.26","2022-09-27 10:47:04"
"00750","Elixir Gardens ® 50mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 3","0.42","0.26","2022-09-27 10:47:04"
"00751","Elixir Gardens ® 20mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 4","0.24","0.26","2022-09-27 10:47:04"
"00752","Elixir Gardens ® 30mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 4","0.312","0.26","2022-09-27 10:47:04"
"00753","Elixir Gardens ® 50mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 4","0.544","0.26","2022-09-27 10:47:04"
"00754","5 x 20mm x 9m Anti Hot Spot Polytunnel Greenhouse Tape","0.3","0.26","2022-09-27 10:47:04"
"00755","Elixir Gardens ® 30mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 5","0.4","0.26","2022-09-27 10:47:04"
"00756","Elixir Gardens ® 50mm x 9mt Anti hotspot-Polytunnel/Greenhouse Tape x 5","0.7","0.26","2022-09-27 10:47:04"
"00757","1m x 100m PORUS WEED MEMBRANE- GROUND COVER","12","1","2022-09-27 10:47:04"
"00758","1m x 100m PORUS WEED MEMBRANE- GROUND COVER + 100 pegs","12.95","0.26","2022-09-27 10:47:04"
"00759","Elixir Gardens ® 1mt x 10mt PORUS MULCH FABRIC WEED MEMBRANE- GROUND COVER","1","0.26","2022-09-27 10:47:04"
"00760","1m x 200m PORUS WEED MEMBRANE- GROUND COVER","24","0.26","2022-09-27 10:47:04"
"00761"," 1m x 20m PORUS WEED MEMBRANE- GROUND COVER + 40 PEGS","2.75","0.26","2022-09-27 10:47:04"
"00762","1m x 50m PORUS WEED MEMBRANE- GROUND COVER","6","1","2022-09-27 10:47:04"
"00763","1m x 50m PORUS WEED MEMBRANE- GROUND COVER + 50 PEGS","6.49","1","2022-09-27 10:47:04"
"00764","2.5mt x100mt PORUS WEED MEMBRANE GROUND COVER","13","2.5","2022-09-27 10:47:04"
"00765","2.5m x100m PORUS WEED MEMBRANE GROUND COVER + 100 pegs","13","2.5","2022-09-27 10:47:04"
"00766","2m x 100m PORUS WEED MEMBRANE- GROUND COVER","12","1.8","2022-09-27 10:47:04"
"00767","2m x 100m PORUS WEED MEMBRANE- GROUND COVER + 100 pegs","20.9","1.8","2022-09-27 10:47:04"
"00768","2m x 50m Woven Ground Cover Weed Control Fabric Landscape Membrane","10","1","2022-09-27 10:47:04"
"00769","Elixir Gardens ® 35lt Large Strong Plastic Pots With Side Hadles x 10","13.05","1.31","2022-09-27 10:47:04"
"00770","Elixir Gardens ® 80lt Large Plant Pot Strong Plastic Pots With Side Handles x 10","21.17","1.8","2022-09-27 10:47:04"
"00771","2 x 110lt Large Strong Plastic Pots With Side Handles","6.64","1.5","2022-09-27 10:47:04"
"00772","Elixir Gardens ® 50lt Large Strong Plastic Pots With Side Hadles x 2","3.46","0.26","2022-09-27 10:47:04"
"00773","2 x 80lt Large Strong Plastic Pots With Side Hadles","4.235","1.8","2022-09-27 10:47:04"
"00774","3 x 110lt Large Strong Plastic Pots With Side Handles","9.96","1.5","2022-09-27 10:47:04"
"00775","3 x 35lt Large Strong Plastic Pots With Side Hadles","3.915","0.26","2022-09-27 10:47:04"
"00776","3 x 50lt Large Strong Plastic Pots With Side Hadles","5.19","0.26","2022-09-27 10:47:04"
"00777","3 x 80lt Large Strong Plastic Pots With Side Hadles","6.355","1.8","2022-09-27 10:47:04"
"00778","Elixir Gardens ® 110lt Large Plant Pot Strong Plastic Pots With Side Handles x 5","16.6","0.26","2022-09-27 10:47:04"
"00779","Elixir Gardens ® 35lt Large Strong Plastic Pots With Side Hadles x 5","6.525","1.5","2022-09-27 10:47:04"
"00780","Elixir Gardens 50lt Large Strong Plastic Plant Pots With Side Handles x 5","8.65","1.31","2022-09-27 10:47:04"
"00781","Elixir Gardens ® 80lt Large Strong Plastic Pots With Side Hadles x 5","10.585","1.8","2022-09-27 10:47:04"
"00782","Elixir Gardens ® 35lt Large Strong Plastic Pots With Side Hadles x 7","9.135","0.26","2022-09-27 10:47:04"
"00783","Elixir 50lt Large Strong Plastic Pots With Side Hadles x 7","12.11","1.8","2022-09-27 10:47:04"
"00784","Elixir Elixir Potato Fertiliser | 6-10-10 + TE | 2.5KG","2.5","0.3","2022-09-27 10:47:04"
"00785","Elixir Elixir Potato Fertiliser | 6-10-10 + TE | 25KG","25","0.6","2022-09-27 10:47:04"
"00786","Elixir Gardens Poultry Manure Pellets 10Kg Fertilizer | Treats up to 28sqm per kg","10","0.26","2022-09-27 10:47:04"
"00787","Elixir Poultry Shield by Biolink 1 Litre Concentrate Makes 10 Lt Red Mite Chickens Hens","1.09","0.26","2022-09-27 10:47:04"
"00788","20 x Full Size Propagators+ 40 inserts+Trays+Clear Lids","3.56","0.26","2022-09-27 10:47:04"
"00789","3 x Full Size Propagators + 24 Inserts,Tray+Clear Lid","0.495","0.26","2022-09-27 10:47:04"
"00790","3 x Full Size Propagators + 40 Inserts,Trays+Clear Lids","0.534","0.26","2022-09-27 10:47:04"
"00791","5 x Full Propagators + 24 Inserts + Tray + Clear Lid","0.825","0.26","2022-09-27 10:47:04"
"00792","5 x Full Size Propagators with 40 Cell Inserts, Trays and Clear Lids","0.89","0.26","2022-09-27 10:47:04"
"00793","7 x Full Size Propagators + 24 Inserts + Tray+Clear Lid","1.155","0.26","2022-09-27 10:47:04"
"00794","10 x Full Propagators with 24 inserts+ Tray+Clear Lid","1.65","0.26","2022-09-27 10:47:04"
"00795","Growing Success Prune &amp; Seal  | Seals Exposed Wood | Natural Pruning Agent","0.292","0.26","2022-09-27 10:47:04"
"00796","10 x Pyramid Rubber Bamboo Cane Caps Stake Toppers Protectors","0.104","0","2022-09-27 10:47:04"
"00797","Elixir Gardens ® PYRAMID RUBBER CANE CAPS/GRIPS, BAMBOO CANES x 12","0.125","0","2022-09-27 10:47:04"
"00798","20 x Pyramid Rubber Bamboo Cane Caps Stake Toppers Protectors","0.21","0.26","2022-09-27 10:47:04"
"00799","25 x Pyramid Rubber Bamboo Cane Caps Stake Toppers Protectors","0.26","0.26","2022-09-27 10:47:04"
"00800","50 x Pyramid Rubber Bamboo Cane Caps Stake Toppers Protectors","0.52","0.26","2022-09-27 10:47:04"
"00801","Elixir Gardens ® Base Fertilizer Q4 T.V04 25Kg","25","0.26","2022-09-27 10:47:04"
"00802","2 x Rat Trap Box-Ready to Use | 10 Rat Poison Sachets &amp; 30 Bait Blocks Included","2.91","0.26","2022-09-27 10:47:04"
"00803","Rodent Rat Box - supplied with 15 x bait blocks &amp; 5 x packs of Rodex wheat Bait","0.5","0.26","2022-09-27 10:47:04"
"00804","Elixir 3 X READY BAITED RAT BOX TRAP COMPLETE WITH 6 X PACKETS OF POISON &amp;15 BAIT BLOCKS","0.5","0.26","2022-09-27 10:47:04"
"00805","4 x Rat Trap Box, Ready to Use, 20 packets of Poison &amp; 60 Bait Blocks include","2.1","0.61","2022-09-27 10:47:04"
"00806","Elixir Gardens ® 4&quot; RED Stick in Plastic Plant Labels x 1000","1.1","0.26","2022-09-27 10:47:04"
"00807","Elixir Gardens ® 4&quot; RED Stick in Plastic Plant Labels x 100","0.11","0","2022-09-27 10:47:04"
"00808","100 X RED T LABELS","0.32","0","2022-09-27 10:47:04"
"00809","Elixir Gardens ® RED T LABELS x 25","0.08","0","2022-09-27 10:47:04"
"00810","50 X 15cm 6&quot; RED T LABELS","0.16","0","2022-09-27 10:47:04"
"00811","50mm x 50m Polytunnel Greenhouse Clear Polythene Repair Tape","0.414","0.26","2022-09-27 10:47:04"
"00812","5 x 40G ROBAN25 PACKETS MOUSE POISON/KILLER EXTRA STRONG GRADE KILLER","0.2","0","2022-09-27 10:47:04"
"00813","10 x 40g Packets Roban 25 | Rat and Mouse Poison Killer","0.4","0","2022-09-27 10:47:04"
"00814","Elixir Roban25 Cut Wheat Mouse &amp; Rat Poison/Bait | 40g Sachets x 10","0.4","0","2022-09-27 10:47:04"
"00815","Elixir Gardens ® Roban25 Cut Wheat Mouse and Rat Poison | Strongest Available Online 40g Sachet","0.04","0","2022-09-27 10:47:04"
"00816","Roban25 Cut Wheat Mouse &amp; Rat Poison, Strongest Available, 1 x 40g","0.04","0","2022-09-27 10:47:04"
"00817","Elixir Roban Cut Wheat Bait | 20KG | Professional Grade Mouse &amp; Rat Poison","20","0.6","2022-09-27 10:47:04"
"00818","2 x 40G ROBAN25 PACKETS | MOUSE POISON/KILLER | EXTRA STRONG GRADE KILLER","0.2","0","2022-09-27 10:47:04"
"00819","ELIXIR GARDENS, 3 x 40G ROBAN25 RAT/MOUSE KILLER / POISON","0.3","0","2022-09-27 10:47:04"
"00820","125-130 EXTRUDED BLOCK RAT KILLER/POISON  DIFENACOUM PROFESSIONAL PEST CONTROLL","2.5","0.26","2022-09-27 10:47:04"
"00821","Elixir Roban Excel Bait Blocks | 2.5KG | Professional Grade Mouse &amp; Rat Poison","2.5","0.26","2022-09-27 10:47:04"
"00822","Roban Excel Extruded Bait | 8KG = 403 Blocks | Professional Mouse &amp; Rat Poison","8","0.26","2022-09-27 10:47:04"
"00823","Roban Pasta Bait | 1KG | Professional Grade Mouse &amp; Rat Poison","1.182","0.26","2022-09-27 10:47:04"
"00824","Roban Pasta Bait | 2.5KG | Professional Grade Mouse &amp; Rat Poison","2.5","0.26","2022-09-27 10:47:04"
"00825","Elixir Gardens Volcanic Rock Dust | Organic Fertiliser/Soil &amp; Compost Remineraliser | 25kg | Treats 50sqm","25","0.26","2022-09-27 10:47:04"
"00826","Volcanic Rock Dust 2.5 kg Bag | Organic Fertilizer &amp; Soil Improver/Remineraliser","2.5","0.3","2022-09-27 10:47:04"
"00827","Elixir Gardens Volcanic Rock Dust | Organic Fertiliser/Compost &amp; Soil Remineraliser | 20kg | Treats 40sqm","25","0.6","2022-09-27 10:47:04"
"00828","Elixir Gardens® Rodex25 | Rat Poison | Strongest Available Online | 3 x 100g Sachets","0.3","0","2022-09-27 10:47:04"
"00829","Elixir Gardens® Rodex25 Whole Wheat Bait | Rat Poison | Strongest Available Online | Ready to Use | 1 x 100g","0.1","0","2022-09-27 10:47:04"
"00830","Rat Poison Mouse Killer Strong Professional Difenacoum Ruby Bait","1","0.26","2022-09-27 10:47:04"
"00831","Rodex25 Whole Wheat Rat Poison, Strongest Available Online 200 x 100g Sachets","20","0.6","2022-09-27 10:47:04"
"00832","Elixir 100G PACKETS RAT POISON/KILLER PROFESSIONAL EXTRA STRONG GRADE!!!! X 20 (2kg)","2.1","0.26","2022-09-27 10:47:04"
"00833","2 x 100G PACKET RAT POISON/KILLER, EXTRA STRONG GRADE KILLER","0.2","0","2022-09-27 10:47:04"
"00834","40 X 100G PACKETS RAT POISON/KILLER, EXTRA STRONG GRADE","4","0.26","2022-09-27 10:47:04"
"00835","Elixir Rodex Whole Wheat Bait | 100g Sachets | Profesional Mouse &amp; Rat Poison x 5","0.5","0","2022-09-27 10:47:04"
"00836","Rodex Excel Bait Blocks | 2.5KG | Professional Grade Mouse &amp; Rat Poison","2.5","0.26","2022-09-27 10:47:04"
"00837","Rodex Excel Bait Blocks | 8KG | Professional Grade Mouse &amp; Rat Poison","8","0.26","2022-09-27 10:47:04"
"00838","Rose Fertilizer / Plantfood 5-5-10      10Kg Bag ","10","0.45","2022-09-27 10:47:04"
"00839","Rose Fertilizer Food / Plantfood 5-5-10   1Kg Bag  For complete Rose Growth   ","0.999","0.26","2022-09-27 10:47:04"
"00840","Rose Fertilizer / Plantfood 5-5-10      25Kg Bag ","25","0.6","2022-09-27 10:47:04"
"00841","Elixir Gardens ® LARGE RUBBER CANE CAPS, BAMBOO CANES, STAKES x 100","0.64","0.26","2022-09-27 10:47:04"
"00842","125 x Large Rubber Bamboo Cane Caps Stake Toppers Protectors","0.8","0.26","2022-09-27 10:47:04"
"00843","200 x Large Rubber Bamboo Cane Caps Stake Toppers Protectors","1.28","0.26","2022-09-27 10:47:04"
"00844","Elixir Gardens ® LARGE RUBBER CANE CAPS, BAMBOO CANES, STAKES x 250","1.6","0.26","2022-09-27 10:47:04"
"00845","25 x Large Rubber Bamboo Cane Caps Stake Toppers Protectors","0.16","0.26","2022-09-27 10:47:04"
"00846","50 x Large Rubber Bamboo Cane Caps Stake Toppers Protectors","0.32","0.26","2022-09-27 10:47:04"
"00847","1Lt Clinic Ace Glyphosate Very Strong Professional Weedkiller + Free Gloves and Measure!","1.2","0.26","2022-09-27 10:47:04"
"00848","Elixir 1.5KG Salt Stick of White Rock Salt Melting Paths Driveways Ice &amp; Snow x 12","18","0.26","2022-09-27 10:47:04"
"00849","Elixir 1.5KG Salt Stick Pack of White Rock Salt Melting Paths Driveways Ice &amp; Snow x 1","1.5","0.36","2022-09-27 10:47:04"
"00850","Elixir Gardens Seaweed Meal Fertiliser | Natural Organic Plant Feed, Lawn Conditioner, Soil Fertiliser","10","0.45","2022-09-27 10:47:04"
"00851","Elixir Gardens Seaweed Meal Fertiliser | Natural Organic Plant Feed, Lawn Conditioner, Soil Fertiliser","1","0.26","2022-09-27 10:47:04"
"00852","Elixir Gardens Seaweed Meal Fertiliser | Natural Organic Plant Feed, Lawn Conditioner, Soil Fertiliser","2.5","0.3","2022-09-27 10:47:04"
"00853","Elixir Gardens Seaweed Meal Fertiliser | Natural Organic Plant Feed, Lawn Conditioner, Soil Fertiliser","20","0.6","2022-09-27 10:47:04"
"00854","Elixir Gardens ® 1m x10mts Green Windbreak Protection Netting 40%","1.89","0.26","2022-09-27 10:47:04"
"00855","Elixir Gardens ® UV Resistant 40% Greenhouse Plant Shade Netting | 1m x 2m","0.38","0.26","2022-09-27 10:47:04"
"00856","Elixir Gardens ® 1m x 3mts Greenhouse shading netting 40% shade value","0.57","0.26","2022-09-27 10:47:04"
"00857","Elixir Gardens ® 40% Windbreak Protection Netting | Green | 1m x 50m","9.45","0.26","2022-09-27 10:47:04"
"00858","Elixir Gardens ® UV Resistant 40% Greenhouse Plant Shade Netting | 1m x 5m","0.945","0.26","2022-09-27 10:47:04"
"00859","1m x 10m Greenhouse &amp; Garden Shade Netting | 40% Shading Factor | UV Protection","1.27","0.26","2022-09-27 10:47:04"
"00860","1 x 15mts Green Windbreak Protection Netting 40%","1.905","0.26","2022-09-27 10:47:04"
"00861","1m x 3m Greenhouse &amp; Garden Shade Netting | 40% Shading Factor | UV Protection","0.38","0.26","2022-09-27 10:47:04"
"00862","1 x 50mts Green Windbreak Protection Netting 40%","6.35","0.26","2022-09-27 10:47:04"
"00863","Elixir Gardens UV Resistant 40% Greenhouse Plant Shade Netting","0.635","0.26","2022-09-27 10:47:04"
"00864","2.0m x10mts Green Windbreak Protection Netting 40%","2.54","0.26","2022-09-27 10:47:04"
"00865","Elixir Gardens UV Resistant 40% Greenhouse Plant Shade Netting","1.2","0.26","2022-09-27 10:47:04"
"00866","Elixir 40% Windbreak Protection Netting | Green | 2m x 50m","12.7","0.26","2022-09-27 10:47:04"
"00867","Elixir Gardens UV Resistant 40% Greenhouse Plant Shade Netting","0.6","0.26","2022-09-27 10:47:04"
"00868","3m x 10m Greenhouse &amp; Garden Shade Netting | 40% Shading Factor | UV Protection","1","0.7","2022-09-27 10:47:04"
"00869","3m x 2m Greenhouse &amp; Garden Shade Netting | 40% Shading Factor | UV Protection","0.76","0.26","2022-09-27 10:47:04"
"00870","3m x 3m Greenhouse &amp; Garden Shade Netting | 40% Shading Factor | UV Protection","0.689","0.26","2022-09-27 10:47:04"
"00871","Elixir Gardens UV Resistant 40% Greenhouse Plant Shade Netting","1","0.26","2022-09-27 10:47:04"
"00872","Elixir Gardens ® 40% Windbreak Protection Netting | Green | 3m x 15m","5.7","0.26","2022-09-27 10:47:04"
"00873","Elixir Gardens ® 40% Windbreak Protection Netting | Green | 3m x 10m","3.8","0.26","2022-09-27 10:47:04"
"00874","3.0m x5mts Green Windbreak Protection Netting 40%","1.9","0.26","2022-09-27 10:47:04"
"00875","Elixir Gardens Growing Success Advanced Slug Killer Granules | Organic Grower Certified | 575g","0.715","0.26","2022-09-27 10:47:04"
"00876","Elixir DEAD FAST SMOKE BOMB / GENERATOR INSECTICIDE / PEST CONTROL GREEN/WHITE FLY","0.07","0.26","2022-09-27 10:47:04"
"00877","2 x DEAD FAST GREENHOUSE SMOKE BOMB /  GENERATOR  / PEST CONTROL GREEN/WHITE FLY","0.14","0.26","2022-09-27 10:47:04"
"00878","12&quot;/30cm Super Soft Adjustable Rubber Tree Ties | Shrub &amp; Plant Support | x 100","4.75","0.26","2022-09-27 10:47:04"
"00879","100 X 24&quot; (60CM) SUPER SOFT RUBBER TREE/PLANT TIES","9.5","0.26","2022-09-27 10:47:04"
"00880","Super Soft Rubber Tree Ties - 18&quot; / 45cm, 10","0.635","0.26","2022-09-27 10:47:04"
"00881","Super Soft Rubber Tree Ties - 24&quot; / 60cm, 10","0.95","0.26","2022-09-27 10:47:04"
"00882","Elixir Gardens ® 12&quot; (30CM) SUPER SOFT RUBBER TREE/PLANT TIES x 25","1.2","0.26","2022-09-27 10:47:04"
"00883","Super Soft Rubber Tree &amp; Plant Ties - 18&quot; / 45cm, 25","1.75","0.26","2022-09-27 10:47:04"
"00884","Super Soft Rubber Tree Ties - 24&quot; / 60cm, 25","2.375","0.26","2022-09-27 10:47:04"
"00885","Super Soft Rubber Tree Ties - 12&quot; / 30cm, 50","2.375","0.26","2022-09-27 10:47:04"
"00886","Elixir Gardens ® 18&quot; (45CM) SUPER SOFT RUBBER TREE/PLANT TIES x 50","3.5","0.26","2022-09-27 10:47:04"
"00887","Super Soft Rubber Tree Ties - 24&quot; / 60cm, 50","4.75","0.26","2022-09-27 10:47:04"
"00888","Super Soft Rubber Tree Ties - 18&quot; / 45cm, 5","0.35","0","2022-09-27 10:47:04"
"00889","Elixir Gardens ® 24&quot; (60CM) SUPER SOFT RUBBER TREE/PLANT TIES x 5","0.475","0.26","2022-09-27 10:47:04"
"00890","Elixir Gardens ® 12 MT SOIL WARMING CABLE FOR MAKING PROPAGATORS/HEATED BEDS","1.48","0.26","2022-09-27 10:47:04"
"00891","Elixir 12 MT SOIL WARMING CABLE + THERMOSTAT FOR MAKING PROPAGATORS/HEATED BEDS","2.59","0.26","2022-09-27 10:47:04"
"00892","ELIXIR 24 MT SOIL WARMING CABLE  FOR MAKING PROPAGATORS / HEATED BEDS","2.96","0.26","2022-09-27 10:47:04"
"00893","Elixir 24 MT SOIL WARMING CABLE + THERMOSTAT FOR MAKING PROPAGATORS/HEATED BEDS","2.03","0.26","2022-09-27 10:47:04"
"00894","PARASENE 3 MT SOIL WARMING CABLE  FOR MAKING PROPAGATORS / HEATED BEDS","0.37","0.26","2022-09-27 10:47:04"
"00895","Elixir Gardens ® 3 MT SOIL WARMING CABLE +THERMOSTAT FOR MAKING PROPAGATORS/HEATED BEDS","0.65","0.26","2022-09-27 10:47:04"
"00896","PARASENE 6 MT SOIL WARMING CABLE  FOR MAKING PROPAGATORS / HEATED BEDS","0.74","0.26","2022-09-27 10:47:04"
"00897","6 MT SOIL WARMING CABLE  + THERMOSTAT  FOR MAKING PROPAGATORS / HEATED BEDS","1.295","0.26","2022-09-27 10:47:04"
"00898","THERMOSTAT FULLY CONTROLABLE FOR SOIL WARMING CABLES","0.56","0.26","2022-09-27 10:47:04"
"00899","Elixir Gardens ® 1Kg Soluble Plant Food 15-5-30 + TE (3-1-6) Fertilizer","1","0.26","2022-09-27 10:47:04"
"00900","1Kg Soluble Plant Food 18-18-18 + TE (1-1-1) Fertilizer","1","0.26","2022-09-27 10:47:04"
"00901","1Kg Soluble Plant Food 20-8-8 + TE (3-1-1) Fertilizer","1","0.26","2022-09-27 10:47:04"
"00902","Elixir Gardens 2ft Green Flower Sticks Cane Support 24&quot; x 100","1.25","0.36","2022-09-27 10:47:04"
"00903","50 x 2ft Green Flower Stick Split Cane Support","0.503","0.26","2022-09-27 10:47:04"
"00904","Elixir Gardens 3ft Green Flower Sticks Cane Support 36&quot; x 50","0.8","0.91","2022-09-27 10:47:04"
"00905","Elixir Gardens Lawn Food/Feed Fertiliser Spring &amp; Summer + Iron + Magnesium 10kg | Treats 200sqm","10","0.45","2022-09-27 10:47:04"
"00906","Elixir Gardens Lawn Food/Feed Fertiliser Spring &amp; Summer + Iron + Magnesium 2.5kg | Treats 50sqm","2.5","0.3","2022-09-27 10:47:04"
"00907","Spring/Summer Lawn Food/Feed Fertiliser  + Iron &amp; Magnesium | 25kg Bag (714sqm)","25","0.6","2022-09-27 10:47:04"
"00908","Elixir Gardens 10kg Spuds Galore Bag | Slow-Release Blended Potato Fertilizer | 10kg treats 500sqm when applied at 20gsm","10","0.45","2022-09-27 10:47:04"
"00909","Elixir Gardens | Spuds Galore! Blended Potato Fertiliser/Plant Food | 1kg Bag","1","0.26","2022-09-27 10:47:04"
"00910","Elixir Gardens | Spuds Galore! Blended Potato Fertiliser/Plant Food | 2.5kg Bag","2.5","0.3","2022-09-27 10:47:04"
"00911","Elixir Gardens | Spuds Galore! Blended Potato Fertiliser/Plant Food | 25kg Bag","25","0.6","2022-09-27 10:47:04"
"00912","1000 x Square Plant Pot Plastic Plant Pots 11cm x 11cm x 12cm","36","0.26","2022-09-27 10:47:04"
"00913","1000 x 0.25L Square Plant Pot | Hydroponic Plastic Plant Pots | 7cm x 7cm x 7cm","5.2","0.26","2022-09-27 10:47:04"
